INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO
401277004.0;-22.805731;-43.328441;72_206;217.0;RODOLFO CHAMBELLAND;640
400091348.0;-22.808475;-43.319664;72_210;416.0;MAL ANTONIO SOUZA;875
400157774.0;-22.806764;-43.324789;72_208;306.0;MIN ARTUR COSTA;851
400128937.0;-22.809819;-43.330659;72_203;21.0;GAL OSCILIO MAIA;49
400104212.0;-22.813817;-43.319748;72_213;493.0;GAL MAGALHAES BARATA;419
400432497.0;-22.809853;-43.327311;72_204;396.0;MONS CASTELO BRANCO;346
400159359.0;-22.809346;-43.326158;72_205;93.0;VIANA DO CASTELO;35
400091734.0;-22.806208;-43.323374;72_208;227.0;MOZART;222
400468530.0;-22.808587;-43.328442;72_204;55.0;PROF COSTA RIBEIRO;325
400032824.0;-22.813811;-43.322479;72_201;364.0;JORGE LACERDA;151
400210870.0;-22.807058;-43.32255;72_208;175.0;ROBERT SCHUMANN;330
400090044.0;-22.812133;-43.322833;72_202;9.0;RICHARD STRAUSS;281
400151705.0;-22.809801;-43.320598;72_211;230.0;ANTONIO DE ALBUQUERQUE;153
400142387.0;-22.806391;-43.320053;72_210;457.0;MAL ANTONIO SOUZA;1392
401886353.0;-22.812777;-43.324086;72_202;29.0;JORGE LACERDA;324
400120891.0;-22.809241;-43.321913;72_210;3.0;ROBERT SCHUMANN;541
402394814.0;-22.814916;-43.322832;72_201;54.0;CARI LEVI;329
400153129.0;-22.811394;-43.328983;72_203;403.0;ORGANISTA ANTONIO SILVA;81
400083297.0;-22.816792;-43.318422;72_214;457.0;CRISTIANO MACHADO;241
400154508.0;-22.806483;-43.327558;72_206;191.0;FIDIAS;131
400089553.0;-22.811528;-43.319292;72_213;65.0;CONS MEIRELLES;38
402430389.0;-22.811973;-43.324994;72_202;232.0;MIN ARTUR COSTA;292
400146155.0;-22.810131;-43.3204;72_211;275.0;ANTONIO DE ALBUQUERQUE;110
402274411.0;-22.807464;-43.322219;72_210;198.0;DEBUSSY;361
402083454.0;-22.808188;-43.322906;72_208;259.0;MOZART;422
400086767.0;-22.812233;-43.329857;72_203;81.0;SAO CIRO;47
400350630.0;-22.814389;-43.322394;72_201;347.0;PLINIO BARRETO;112
400481695.0;-22.81522;-43.318098;72_214;196.0;MAL ANTONIO SOUZA;337
400142639.0;-22.817103;-43.319826;72_201;189.0;GAL CORREA E CASTRO;38
400454160.0;-22.809648;-43.324562;72_205;3.0;PINTOR MARQUES JUNIOR;633
400291907.0;-22.817428;-43.317817;72_214;39.0;CRISTIANO MACHADO;152
402112085.0;-22.815851;-43.321173;72_201;239.0;CARI LEVI;159
400158040.0;-22.811545;-43.323404;72_202;368.0;RICHARD STRAUSS;136
400490085.0;-22.810049;-43.328118;72_204;200.0;PADRE BOSS;292
400137722.0;-22.808997;-43.325729;72_205;82.0;PEDRO DA VEIGA;51
400454509.0;-22.818111;-43.317347;72_214;27.0;CRISTIANO MACHADO;62
401840221.0;-22.80885;-43.326772;72_206;77.0;ALVARO DE MAGALHAES;304
402345757.0;-22.809724;-43.32968;72_204;291.0;ATILIO PARIM;145
400089968.0;-22.812494;-43.323671;72_202;248.0;FRANZ SCHUBERT;142
402592682.0;-22.80936;-43.32189;72_211;394.0;GEORGES BIZET;740
400023356.0;-22.813647;-43.323955;72_202;119.0;PLINIO BARRETO;251
402396212.0;-22.807285;-43.328457;72_206;448.0;GELABERT SIMAS;98
400123488.0;-22.8071;-43.328793;72_206;443.0;GELABERT SIMAS;58
400114441.0;-22.809053;-43.327579;72_204;73.0;PROF PIRES SALGADO;286
400102406.0;-22.807595;-43.3289;72_206;14.0;ALVARO DE MAGALHAES;80
400091279.0;-22.807147;-43.320899;72_210;380.0;DEBUSSY;272
402343997.0;-22.810189;-43.329993;72_203;7.0;GAL OSCILIO MAIA;129
400132029.0;-22.807164;-43.320279;72_210;394.0;DEBUSSY;294
400089673.0;-22.807875;-43.32411;72_208;327.0;MIN ARTUR COSTA;681
400419851.0;-22.806271;-43.323229;72_208;211.0;MOZART;231
401654569.0;-22.805227;-43.324704;72_209;398.0;CONSTANTINO MENELAU;111
400084476.0;-22.81461;-43.324342;72_202;192.0;GAL CORREA E CASTRO;518
402364371.0;-22.81462;-43.3222;72_201;114.0;PLINIO BARRETO;81
401768349.0;-22.808285;-43.325883;72_205;169.0;PADRE PERONEILLE;391
400090048.0;-22.812058;-43.322886;72_202;322.0;RICHARD STRAUSS;251
400150740.0;-22.806101;-43.327826;72_206;200.0;FIDIAS;81
400100654.0;-22.809515;-43.320542;72_211;283.0;ANTONIO DE ALBUQUERQUE;180
401613642.0;-22.810861;-43.32509;72_205;382.0;VIANA DO CASTELO;229
400095615.0;-22.808615;-43.32269;72_208;17.0;MOZART;471
402536988.0;-22.808599;-43.325322;72_205;23.0;PINTOR MARQUES JUNIOR;493
402306948.0;-22.80953;-43.322909;72_208;286.0;GEORGES BIZET;11
401641192.0;-22.816125;-43.320669;72_201;245.0;CARI LEVI;99
400457302.0;-22.809752;-43.329822;72_204;280.0;ATILIO PARIM;132
400273722.0;-22.808193;-43.328922;72_204;7.0;PROF PIRES SALGADO;145
400107223.0;-22.810125;-43.322451;72_211;37.0;MOZART;626
400106209.0;-22.806373;-43.321873;72_210;54.0;FRANZ LISZT;271
400156509.0;-22.814916;-43.322832;72_201;53.0;CARI LEVI;329
400383261.0;-22.80689;-43.323088;72_208;198.0;MOZART;301
400141998.0;-22.815617;-43.318406;72_214;124.0;IRMA VOISIN;136
400431596.0;-22.81192;-43.326863;72_203;312.0;GAL OSCILIO MAIA;419
400388409.0;-22.80478;-43.326183;72_207;325.0;MIN ARTUR COSTA;1163
401732365.0;-22.80648;-43.326801;72_206;315.0;PINTOR MARQUES JUNIOR;215
400481250.0;-22.817971;-43.316641;72_214;72.0;MAL ANTONIO SOUZA;52
400472643.0;-22.81206;-43.326606;72_203;306.0;GAL OSCILIO MAIA;449
400396685.0;-22.81841;-43.318411;72_201;171.0;PROF FRANCA AMARAL;82
400104416.0;-22.807468;-43.329248;72_206;35.0;ALVARO DE MAGALHAES;48
402122123.0;-22.809576;-43.321354;72_211;150.0;FRANZ LISZT;592
400376575.0;-22.814356;-43.317558;72_214;310.0;LOURIVAL INACIO;144
400083584.0;-22.813436;-43.320151;72_213;258.0;ARINOS;161
401413337.0;-22.81773;-43.316282;72_214;10.0;MERITI;4911
400159564.0;-22.804481;-43.323755;72_209;367.0;MOZART;32
400107747.0;-22.808873;-43.322125;72_208;118.0;ROBERT SCHUMANN;412
400384707.0;-22.810427;-43.319087;72_211;320.0;MAL ANTONIO SOUZA;982
401874460.0;-22.813991;-43.319571;72_213;353.0;GAL MAGALHAES BARATA;426
402611880.0;-22.810557;-43.320303;72_211;267.0;ANTONIO DE ALBUQUERQUE;60
400102910.0;-22.804204;-43.321894;72_209;170.0;ANTONIO DE ALBUQUERQUE;787
401956832.0;-22.806535;-43.329027;72_206;145.0;RODOLFO CHAMBELLAND;606
400154987.0;-22.816368;-43.321163;72_201;219.0;GAL CORREA E CASTRO;198
400511912.0;-22.816157;-43.320362;72_201;301.0;CARI LEVI;22
400105752.0;-22.806099;-43.327072;72_206;320.0;PINTOR MARQUES JUNIOR;161
400086822.0;-22.807801;-43.327006;72_206;288.0;BARAO DE STUDART;11
400095895.0;-22.811819;-43.318767;72_212;29.0;MAL ANTONIO SOUZA;842
400108769.0;-22.803394;-43.327159;72_207;295.0;MIN ARTUR COSTA;1303
400362374.0;-22.806802;-43.323108;72_208;200.0;MOZART;291
400394312.0;-22.808385;-43.326261;72_205;162.0;GELABERT SIMAS;345
402326979.0;-22.803975;-43.321206;72_209;253.0;CHARLES GOUNOD;51
400098183.0;-22.809855;-43.321773;72_211;23.0;ROBERT SCHUMANN;601
401626834.0;-22.80901;-43.327659;72_204;71.0;PROF PIRES SALGADO;270
401222280.0;-22.812061;-43.328011;72_203;137.0;ANTONIO DA SILVA;235
400143563.0;-22.806612;-43.321212;72_210;267.0;ANTONIO DE ALBUQUERQUE;512
401879573.0;-22.810861;-43.32509;72_205;383.0;VIANA DO CASTELO;229
400390947.0;-22.812231;-43.328947;72_203;130.0;JOAO DE PAULA FONSECA;126
400000569.0;-22.817061;-43.317071;72_214;89.0;MAL ANTONIO SOUZA;162
400134302.0;-22.808872;-43.327918;72_204;63.0;PROF PIRES SALGADO;246
400118438.0;-22.81033;-43.327344;72_204;212.0;PADRE BOSS;550
400433058.0;-22.809661;-43.329988;72_204;276.0;ATILIO PARIM;110
400398284.0;-22.812714;-43.327791;72_203;346.0;JOAO DE PAULA FONSECA;441
401162875.0;-22.809648;-43.324562;72_205;4.0;PINTOR MARQUES JUNIOR;633
402274151.0;-22.809307;-43.328077;72_204;124.0;MONS CASTELO BRANCO;245
400091372.0;-22.815252;-43.319059;72_214;188.0;JORN ANTONIO FREITAS;0
400398657.0;-22.808522;-43.329465;72_204;145.0;MONS CASTELO BRANCO;115
400009972.0;-22.806668;-43.329327;72_206;141.0;RODOLFO CHAMBELLAND;540
400103327.0;-22.814528;-43.319634;72_213;343.0;EIVIND NEPOMUCENO;21
400091401.0;-22.812391;-43.319398;72_213;203.0;MAL FELIPE SCHMIDT;168
400158565.0;-22.8104;-43.322911;72_211;76.0;CRISTIANO MACHADO;1051
401945232.0;-22.813003;-43.326087;72_203;181.0;ANTONIO DA SILVA;441
401888933.0;-22.80861;-43.322185;72_208;114.0;ROBERT SCHUMANN;382
400105904.0;-22.815959;-43.320717;72_201;305.0;CARI LEVI;42
401465153.0;-22.815681;-43.322428;72_201;25.0;GAL CORREA E CASTRO;318
401787597.0;-22.807421;-43.329333;72_206;34.0;ALVARO DE MAGALHAES;40
400105717.0;-22.80422;-43.325485;72_207;46.0;MAL JOSE PESSOA;114
400099966.0;-22.812774;-43.326497;72_203;187.0;ORGANISTA ANTONIO SILVA;72
402510397.0;-22.814482;-43.322225;72_201;344.0;PLINIO BARRETO;92
400100165.0;-22.806714;-43.323128;72_208;203.0;MOZART;281
400089537.0;-22.806315;-43.320664;72_210;339.0;CHARLES GOUNOD;291
400156624.0;-22.806384;-43.327759;72_206;367.0;FIDIAS;92
400146263.0;-22.804194;-43.32371;72_209;362.0;MOZART;21
400121843.0;-22.805542;-43.328445;72_206;212.0;RODOLFO CHAMBELLAND;727
402543722.0;-22.805068;-43.325583;72_207;21.0;MIN ARTUR COSTA;1112
401697228.0;-22.815144;-43.322197;72_201;73.0;CARI LEVI;204
400098182.0;-22.807147;-43.322529;72_208;176.0;ROBERT SCHUMANN;342
401750747.0;-22.810633;-43.325251;72_205;386.0;VIANA DO CASTELO;199
400019788.0;-22.816034;-43.320836;72_201;243.0;CARI LEVI;119
400212761.0;-22.815589;-43.322593;72_201;28.0;GAL CORREA E CASTRO;338
400424836.0;-22.810099;-43.325627;72_205;405.0;VIANA DO CASTELO;115
400525403.0;-22.816987;-43.319594;72_201;158.0;PROF FRANCA AMARAL;305
401408616.0;-22.810737;-43.317219;72_212;419.0;TEIXEIRA E SOUSA;70
402165219.0;-22.811646;-43.327362;72_203;320.0;GAL OSCILIO MAIA;46
400107224.0;-22.814377;-43.31928;72_213;338.0;EIVIND NEPOMUCENO;61
401801874.0;-22.808872;-43.327918;72_204;64.0;PROF PIRES SALGADO;246
400393296.0;-22.805807;-43.320903;72_210;360.0;CHARLES GOUNOD;232
400152449.0;-22.805424;-43.320363;72_210;299.0;MAL ANTONIO SOUZA;1507
400091696.0;-22.80438;-43.321853;72_209;172.0;ANTONIO DE ALBUQUERQUE;765
401732061.0;-22.815078;-43.323511;72_201;43.0;GAL CORREA E CASTRO;438
402582633.0;-22.817246;-43.318101;72_214;466.0;CRISTIANO MACHADO;181
401923091.0;-22.812173;-43.328761;72_203;355.0;JOAO DE PAULA FONSECA;155
402085234.0;-22.813609;-43.325806;72_202;219.0;MIN ARTUR COSTA;132
400157130.0;-22.80948;-43.318413;72_212;268.0;ANTONIO LOPES;22
401504686.0;-22.813901;-43.324682;72_202;173.0;CARI LEVI;463
401206157.0;-22.804856;-43.326668;72_207;375.0;OTAVIO MANGABEIRA;478
402177515.0;-22.814656;-43.323984;72_202;189.0;JORN GERALDO ROCHA;85
400101555.0;-22.811415;-43.324457;72_202;298.0;FREDERIC CHOPIN;22
400117226.0;-22.807235;-43.326281;72_205;144.0;PINTOR MARQUES JUNIOR;311
400396940.0;-22.807383;-43.329189;72_206;21.0;ALVARO DE MAGALHAES;45
402569089.0;-22.805492;-43.324644;72_209;393.0;CONSTANTINO MENELAU;141
400205237.0;-22.807918;-43.329653;72_204;38.0;PROF PIRES SALGADO;70
400105072.0;-22.806416;-43.320031;72_210;456.0;MAL ANTONIO SOUZA;1382
400380778.0;-22.810233;-43.322306;72_211;126.0;MOZART;631
402472143.0;-22.80541;-43.320293;72_210;471.0;MAL ANTONIO SOUZA;1502
400143531.0;-22.814527;-43.322369;72_201;112.0;PLINIO BARRETO;101
400096340.0;-22.809352;-43.327993;72_204;120.0;MONS CASTELO BRANCO;255
400383572.0;-22.807193;-43.328623;72_206;445.0;GELABERT SIMAS;78
400157176.0;-22.811162;-43.318034;72_212;310.0;ANTONIO LOPES;68
401753487.0;-22.805752;-43.323163;72_208;156.0;ATILIO VIVAQUA;162
400394215.0;-22.812912;-43.326251;72_203;184.0;ANTONIO DA SILVA;38
402051102.0;-22.809533;-43.327659;72_204;116.0;MONS CASTELO BRANCO;295
400105368.0;-22.812631;-43.326971;72_203;153.0;ANTONIO DA SILVA;111
400394679.0;-22.814828;-43.322989;72_201;51.0;CARI LEVI;349
400128441.0;-22.806561;-43.323293;72_208;233.0;MOZART;262
400117329.0;-22.812506;-43.324587;72_202;37.0;JORGE LACERDA;350
401753231.0;-22.805572;-43.327448;72_206;331.0;PINTOR MARQUES JUNIOR;91
400338177.0;-22.808555;-43.323322;72_208;425.0;SEBASTIAN BACH;451
400255741.0;-22.811243;-43.319851;72_213;144.0;JORN GERALDO ROCHA;690
402137189.0;-22.811541;-43.328966;72_203;386.0;ANTONIO DA SILVA;90
400382116.0;-22.804998;-43.326721;72_207;384.0;OTAVIO MANGABEIRA;469
401734911.0;-22.811701;-43.329625;72_203;371.0;JOAO DE PAULA FONSECA;55
400157768.0;-22.81135;-43.326945;72_205;302.0;ATILIO PARIM;496
400428704.0;-22.807164;-43.327789;72_206;381.0;IBIUNA;151
401992284.0;-22.812025;-43.327834;72_203;209.0;ANTONIO DA SILVA;202
400111823.0;-22.810034;-43.319933;72_211;356.0;CHARLES GOUNOD;662
400105419.0;-22.808811;-43.329201;72_204;336.0;MONS CASTELO BRANCO;146
400126031.0;-22.804425;-43.322545;72_209;120.0;FRANZ LISZT;68
402138749.0;-22.808519;-43.325378;72_205;28.0;PINTOR MARQUES JUNIOR;483
401704853.0;-22.806462;-43.321853;72_210;52.0;FRANZ LISZT;281
400105661.0;-22.805213;-43.32548;72_207;16.0;MIN ARTUR COSTA;1092
400100228.0;-22.816214;-43.319953;72_201;260.0;PROF FRANCA AMARAL;376
403220865.0;-22.813314;-43.317795;72_214;294.0;CORREA DIAS;1433
400420492.0;-22.812203;-43.326583;72_203;275.0;GAL OSCILIO MAIA;482
400159486.0;-22.807637;-43.32992;72_204;24.0;PROF PIRES SALGADO;17
400361914.0;-22.810368;-43.32753;72_204;208.0;PADRE BOSS;362
400452830.0;-22.815145;-43.32242;72_201;62.0;CARI LEVI;279
400036930.0;-22.813433;-43.325295;72_202;152.0;CARI LEVI;534
400100588.0;-22.807793;-43.320445;72_210;142.0;CHARLES GOUNOD;432
400115881.0;-22.807495;-43.326813;72_206;283.0;BARAO DE STUDART;51
400146816.0;-22.80701;-43.327897;72_206;383.0;IBIUNA;131
400398194.0;-22.809311;-43.330434;72_204;301.0;ATILIO PARIM;51
400255734.0;-22.811498;-43.320461;72_213;134.0;JORN GERALDO ROCHA;620
402444350.0;-22.805011;-43.323635;72_209;378.0;MOZART;112
400095689.0;-22.80833;-43.328675;72_204;4.0;PROF PIRES SALGADO;167
402727276.0;-22.810427;-43.319087;72_211;322.0;MAL ANTONIO SOUZA;982
401959703.0;-22.815912;-43.320163;72_201;265.0;PROF FRANCA AMARAL;416
400145353.0;-22.810236;-43.329907;72_203;4.0;GAL OSCILIO MAIA;129
400156189.0;-22.810537;-43.326212;72_205;357.0;MONS CASTELO BRANCO;121
400360973.0;-22.808383;-43.328208;72_206;1.0;PROF COSTA RIBEIRO;489
400431861.0;-22.80944;-43.327831;72_204;118.0;MONS CASTELO BRANCO;275
401889279.0;-22.806831;-43.329061;72_206;140.0;GELABERT SIMAS;5
400159507.0;-22.814713;-43.322031;72_201;116.0;PLINIO BARRETO;61
400086748.0;-22.812493;-43.326999;72_203;194.0;ANTONIO DA SILVA;128
402048371.0;-22.814112;-43.318659;72_213;330.0;EIVIND NEPOMUCENO;131
402419639.0;-22.808827;-43.328002;72_204;60.0;PROF PIRES SALGADO;230
400090708.0;-22.805277;-43.322843;72_209;89.0;ROBERT SCHUMANN;183
400008884.0;-22.81045;-43.32637;72_205;351.0;MONS CASTELO BRANCO;141
401942665.0;-22.812962;-43.320757;72_213;186.0;MAL FELIPE SCHMIDT;14
400104897.0;-22.805584;-43.328188;72_206;210.0;FIDIAS;15
402063949.0;-22.809855;-43.321773;72_211;24.0;ROBERT SCHUMANN;601
400465697.0;-22.813943;-43.324374;72_202;135.0;CARI LEVI;424
400116060.0;-22.809707;-43.329904;72_204;278.0;ATILIO PARIM;120
402275726.0;-22.813765;-43.324938;72_202;169.0;CARI LEVI;493
400414081.0;-22.809703;-43.322549;72_211;32.0;MOZART;582
400089784.0;-22.811187;-43.325827;72_205;215.0;PADRE BOSS;221
400383753.0;-22.810233;-43.328701;72_204;432.0;ATILIO PARIM;273
400472067.0;-22.811693;-43.329931;72_203;110.0;JOAO DE PAULA FONSECA;132
400416790.0;-22.806006;-43.328024;72_206;354.0;FIDIAS;42
402466665.0;-22.810177;-43.325572;72_205;400.0;VIANA DO CASTELO;139
400097764.0;-22.808639;-43.322803;72_208;268.0;MOZART;472
400402508.0;-22.809634;-43.322443;72_211;134.0;MOZART;571
402646286.0;-22.80862;-43.327189;72_206;70.0;ALVARO DE MAGALHAES;254
400256409.0;-22.815277;-43.31949;72_214;433.0;CRISTIANO MACHADO;441
400424986.0;-22.809902;-43.328137;72_204;223.0;PADRE BOSS;271
400118183.0;-22.809048;-43.325831;72_205;173.0;PEDRO DA VEIGA;32
401404012.0;-22.805086;-43.320537;72_209;316.0;ATILIO VIVAQUA;379
401697460.0;-22.809422;-43.329041;72_204;232.0;PADRE BOSS;191
400431862.0;-22.809521;-43.330245;72_204;273.0;ATILIO PARIM;80
400512959.0;-22.811222;-43.329551;72_203;377.0;ANTONIO DA SILVA;20
402008740.0;-22.815732;-43.320476;72_201;292.0;PROF FRANCA AMARAL;471
400101331.0;-22.810493;-43.324842;72_205;199.0;PEDRO DA VEIGA;222
400098073.0;-22.813602;-43.324038;72_202;115.0;PLINIO BARRETO;261
400462596.0;-22.804288;-43.325828;72_207;42.0;MAL JOSE PESSOA;84
400095508.0;-22.806848;-43.320537;72_210;331.0;CHARLES GOUNOD;351
400108390.0;-22.807884;-43.320423;72_210;143.0;CHARLES GOUNOD;442
400091196.0;-22.808672;-43.319597;72_210;418.0;MAL ANTONIO SOUZA;1322
402340990.0;-22.807515;-43.329163;72_206;37.0;ALVARO DE MAGALHAES;54
400376570.0;-22.813613;-43.317727;72_214;286.0;LOURIVAL INACIO;120
400159576.0;-22.808519;-43.325378;72_205;27.0;PINTOR MARQUES JUNIOR;483
400396766.0;-22.806043;-43.320224;72_210;312.0;MAL ANTONIO SOUZA;1473
400090196.0;-22.813528;-43.325124;72_202;147.0;CARI LEVI;514
400159791.0;-22.811268;-43.329465;72_203;378.0;ANTONIO DA SILVA;30
400139741.0;-22.804059;-43.3207;72_209;277.0;MAL ANTONIO SOUZA;1653
400100256.0;-22.807903;-43.324535;72_208;338.0;OTAVIO MANGABEIRA;62
400117369.0;-22.803947;-43.320599;72_209;309.0;MAL ANTONIO SOUZA;1662
402160859.0;-22.806296;-43.323957;72_208;65.0;SEBASTIAN BACH;222
400100219.0;-22.812274;-43.327622;72_203;145.0;ANTONIO DA SILVA;191
401879709.0;-22.807419;-43.319912;72_210;400.0;MARECHAL ANTONIO SOUSA;947
400156567.0;-22.809993;-43.327969;72_204;221.0;PADRE BOSS;291
400385703.0;-22.807058;-43.323781;72_208;75.0;SEBASTIAN BACH;296
401768356.0;-22.816809;-43.319719;72_201;156.0;PROF FRANCA AMARAL;315
400153242.0;-22.811046;-43.326147;84_150;61.0;PADRE BOSS;481
400129055.0;-22.809201;-43.319365;72_211;343.0;MAL ANTONIO SOUZA;1124
400145836.0;-22.810134;-43.322947;72_211;48.0;CRISTIANO MACHADO;792
402364260.0;-22.816506;-43.320912;72_201;209.0;GAL CORREA E CASTRO;168
401787812.0;-22.805858;-43.328129;72_206;350.0;FIDIAS;22
400455470.0;-22.81449;-43.319546;72_213;342.0;EIVIND NEPOMUCENO;25
400371289.0;-22.807185;-43.326618;72_206;276.0;BARAO DE STUDART;91
400086781.0;-22.809343;-43.325628;72_205;177.0;PEDRO DA VEIGA;72
402304702.0;-22.811848;-43.330189;72_203;105.0;PROF COSTA RIBEIRO;86
400541050.0;-22.808872;-43.328514;72_204;380.0;PROF COSTA RIBEIRO;453
401617298.0;-22.81731;-43.317087;72_214;60.0;MAL ANTONIO SOUZA;123
401222863.0;-22.812628;-43.325813;72_203;289.0;GAL OSCILIO MAIA;572
400101826.0;-22.809775;-43.320482;72_211;279.0;ANTONIO DE ALBUQUERQUE;150
400158290.0;-22.814543;-43.317783;72_213;386.0;QUINCAS LARANJEIRAS;152
402475294.0;-22.806802;-43.323108;72_208;202.0;MOZART;291
401335608.0;-22.805861;-43.328627;72_206;223.0;RODOLFO CHAMBELLAND;385
402565078.0;-22.807732;-43.326962;72_206;287.0;BARAO DE STUDART;21
401847487.0;-22.811258;-43.327113;72_205;300.0;ATILIO PARIM;476
400459651.0;-22.817312;-43.316952;72_214;86.0;MAL ANTONIO SOUZA;132
400091748.0;-22.808329;-43.320317;72_210;151.0;CHARLES GOUNOD;492
400093687.0;-22.807259;-43.321496;72_210;386.0;DEBUSSY;229
400140262.0;-22.808438;-43.32273;72_208;19.0;MOZART;451
402231377.0;-22.808124;-43.319747;72_210;411.0;MAL ANTONIO SOUZA;915
400457663.0;-22.810741;-43.327449;72_204;408.0;PADRE PERONEILLE;181
400108561.0;-22.804602;-43.324845;72_209;410.0;CONSTANTINO MENELAU;41
400102620.0;-22.807421;-43.329333;72_206;31.0;ALVARO DE MAGALHAES;40
400373471.0;-22.806296;-43.323957;72_208;64.0;SEBASTIAN BACH;222
400100650.0;-22.817806;-43.316719;72_214;76.0;MAL ANTONIO SOUZA;72
400454405.0;-22.814086;-43.323168;72_201;102.0;JORN GERALDO ROCHA;166
401582288.0;-22.813031;-43.318621;72_213;478.0;MAL ANTONIO SOUZA;521
400296614.0;-22.812772;-43.323167;72_202;257.0;FRANZ SCHUBERT;202
400128835.0;-22.810003;-43.330327;72_203;17.0;GAL OSCILIO MAIA;89
400373472.0;-22.806737;-43.323855;72_208;71.0;SEBASTIAN BACH;272
402520062.0;-22.810177;-43.325572;72_205;402.0;VIANA DO CASTELO;139
401959972.0;-22.805876;-43.327232;72_206;326.0;PINTOR MARQUES JUNIOR;131
400154765.0;-22.809487;-43.327745;72_204;117.0;MONS CASTELO BRANCO;285
400347624.0;-22.804461;-43.323651;72_209;359.0;MOZART;61
400483116.0;-22.805545;-43.320235;72_210;468.0;MAL ANTONIO SOUZA;1498
400212983.0;-22.807331;-43.328373;72_206;449.0;GELABERT SIMAS;108
402377570.0;-22.81165;-43.318805;72_212;33.0;MAL ANTONIO SOUZA;862
401937485.0;-22.807899;-43.322347;72_208;103.0;ROBERT SCHUMANN;302
400107034.0;-22.805458;-43.326243;72_207;364.0;OTAVIO MANGABEIRA;394
401107872.0;-22.80873;-43.329348;72_204;334.0;MONS CASTELO BRANCO;126
400420283.0;-22.813857;-43.322395;72_201;365.0;JORGE LACERDA;141
400109309.0;-22.80486;-43.321003;72_209;237.0;CHARLES GOUNOD;151
400090213.0;-22.809922;-43.321271;72_211;164.0;FRANZ LISZT;632
400097994.0;-22.806758;-43.320559;72_210;333.0;CHARLES GOUNOD;341
402009122.0;-22.810633;-43.325251;72_205;391.0;VIANA DO CASTELO;199
401775373.0;-22.812149;-43.328804;72_203;357.0;JOAO DE PAULA FONSECA;155
400362542.0;-22.809946;-43.329206;72_204;353.0;PROF COSTA RIBEIRO;173
401852466.0;-22.803598;-43.325763;72_207;145.0;FLAVIO DA SILVEIRA;82
400103653.0;-22.807842;-43.325854;72_205;133.0;PINTOR MARQUES JUNIOR;393
401775074.0;-22.813291;-43.319796;72_213;267.0;ARINOS;121
400377297.0;-22.810044;-43.32042;72_211;276.0;ANTONIO DE ALBUQUERQUE;120
400458045.0;-22.809572;-43.321836;72_211;29.0;GEORGES BIZET;122
402159389.0;-22.810188;-43.329119;72_204;438.0;ATILIO PARIM;226
400095627.0;-22.804741;-43.322267;72_209;145.0;FRANZ LISZT;111
400461734.0;-22.812941;-43.31717;72_214;381.0;CORREA DIAS;1413
400104956.0;-22.814966;-43.31839;72_214;193.0;JORN ANTONIO FREITAS;90
400136687.0;-22.809157;-43.329531;72_204;239.0;PADRE BOSS;131
400137788.0;-22.817643;-43.316796;72_214;79.0;MAL ANTONIO SOUZA;92
400462428.0;-22.812941;-43.31717;72_214;378.0;CORREA DIAS;1413
400133745.0;-22.804235;-43.320548;72_209;306.0;MAL ANTONIO SOUZA;1632
401103216.0;-22.811223;-43.327767;72_204;463.0;PADRE PERONEILLE;161
400106998.0;-22.805395;-43.324164;72_209;41.0;SEBASTIAN BACH;142
402336437.0;-22.804565;-43.324981;72_207;55.0;CONSTANTINO MENELAU;38
402286310.0;-22.812494;-43.323671;72_202;250.0;FRANZ SCHUBERT;142
400506442.0;-22.816112;-43.320222;72_201;300.0;PROF FRANCA AMARAL;429
401889403.0;-22.805687;-43.320304;72_210;305.0;MAL ANTONIO SOUZA;1493
403463825.0;-22.814109;-43.317555;72_214;271.0;LOURIVAL INACIO;138
402082895.0;-22.806536;-43.323168;72_208;206.0;MOZART;261
400147047.0;-22.812496;-43.323438;72_202;272.0;FRANZ SCHUBERT;163
400466594.0;-22.812493;-43.329367;72_203;74.0;SAO CIRO;107
400159828.0;-22.806983;-43.329576;72_206;424.0;RODOLFO CHAMBELLAND;496
400007972.0;-22.811389;-43.320201;72_213;139.0;JORN GERALDO ROCHA;650
400091695.0;-22.806405;-43.320643;72_210;338.0;CHARLES GOUNOD;301
400098179.0;-22.805251;-43.322964;72_209;81.0;ROBERT SCHUMANN;152
401813594.0;-22.814724;-43.322948;72_201;89.0;CARI LEVI;294
400461944.0;-22.810847;-43.322166;72_211;118.0;MOZART;701
400107082.0;-22.811695;-43.323952;72_202;307.0;FREDERIC CHOPIN;82
400141809.0;-22.806458;-43.321365;72_210;254.0;ANTONIO DE ALBUQUERQUE;531
